,name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,Unnamed: 0
1743,"10.801748, 106.663951",2024-10-09,32.5,24.5,27.4,37.5,24.5,30.2,24.5,85.1,5.2,100,4.17,rain,0,0,37.1,18.1,88.3,1009.1,48.4,8.0,172.2,14.8,7,60.0,2024-10-09 05:42:04,2024-10-09 17:39:01,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",1377.0
1744,"10.801748, 106.663951",2024-10-10,32.9,25.0,27.3,40.5,25.0,29.5,24.7,86.6,2.0,100,29.17,rain,0,0,25.2,19.9,338.1,1008.5,61.4,8.0,212.3,18.3,7,60.0,2024-10-10 05:42:05,2024-10-10 17:38:27,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999,48900099999,VVTS",1378.0
1745,"10.801748, 106.663951",2024-10-11,33.5,26.0,28.7,40.7,26.0,33.1,25.2,82.1,4.1,100,4.17,rain,0,0,26.6,17.5,119.8,1008.3,51.5,8.8,138.9,12.1,6,60.0,2024-10-11 05:42:06,2024-10-11 17:37:54,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",1379.0
1746,"10.801748, 106.663951",2024-10-12,33.5,25.1,28.5,40.6,25.1,32.7,25.3,83.7,10.8,100,4.17,rain,0,0,27.0,19.8,70.3,1009.1,57.7,9.2,201.5,17.3,8,60.0,2024-10-12 05:42:09,2024-10-12 17:37:22,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",1380.0
1747,"10.801748, 106.663951",2024-10-13,35.0,25.0,27.7,41.9,25.0,30.0,24.2,83.1,5.8,100,4.17,rain,0,0,70.6,27.3,332.9,1008.9,39.5,8.6,253.8,21.9,10,60.0,2024-10-13 05:42:11,2024-10-13 17:36:50,0.35,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"48894099999,48900099999,VVTS",1381.0
1748,"10.801748, 106.663951",2024-10-14,32.5,25.0,28.1,40.0,25.0,31.8,24.5,81.4,0.1,100,4.17,rain,0,0,22.0,19.8,222.0,1008.4,51.1,8.9,212.9,18.4,7,60.0,2024-10-14 05:42:14,2024-10-14 17:36:18,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",1382.0
1749,"10.801748, 106.663951",2024-10-15,31.0,24.5,28.0,39.1,24.5,32.2,25.0,84.3,10.3,100,45.83,rain,0,0,20.9,14.8,311.6,1009.0,69.7,8.7,193.3,16.7,8,60.0,2024-10-15 05:42:18,2024-10-15 17:35:48,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999,48900099999,VVTS",1383.0
1750,"10.801748, 106.663951",2024-10-16,31.5,25.0,27.1,37.3,25.0,29.5,24.2,84.7,7.3,100,4.17,rain,0,0,22.3,18.0,0.7,1009.7,60.3,7.8,161.0,14.0,7,30.0,2024-10-16 05:42:22,2024-10-16 17:35:17,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",1384.0
1751,"10.801748, 106.663951",2024-10-17,32.0,25.0,27.0,38.6,25.0,28.7,24.4,86.3,17.0,100,4.17,rain,0,0,17.6,25.0,95.7,1009.8,58.1,7.8,101.7,8.7,4,60.0,2024-10-17 05:42:26,2024-10-17 17:34:48,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",1385.0
1752,"10.801748, 106.663951",2024-10-18,30.5,25.0,26.9,35.8,25.0,28.5,24.5,87.5,17.9,100,58.33,rain,0,0,24.5,15.9,130.7,1009.5,48.1,8.0,67.5,5.8,2,30.0,2024-10-18 05:42:31,2024-10-18 17:34:19,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999,48900099999,VVTS",1386.0
1753,"10.801748, 106.663951",2024-10-19,31.0,25.0,28.0,37.7,25.0,31.0,24.4,81.6,1.6,100,4.17,rain,0,0,20.2,16.6,164.2,1010.0,54.1,8.1,198.0,17.2,8,30.0,2024-10-19 05:42:37,2024-10-19 17:33:51,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",1387.0
1754,"10.801748, 106.663951",2024-10-20,32.5,23.5,27.8,38.6,23.5,30.6,24.2,82.1,1.1,100,4.17,rain,0,0,16.9,26.6,244.1,1010.8,63.5,9.3,165.1,14.3,7,30.0,2024-10-20 05:42:43,2024-10-20 17:33:24,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",1388.0
1755,"10.801748, 106.663951",2024-10-21,31.5,24.0,27.3,37.9,24.0,29.8,24.4,85.0,18.7,100,4.17,rain,0,0,24.5,16.7,323.3,1009.4,70.4,9.6,240.6,20.8,9,60.0,2024-10-21 05:42:50,2024-10-21 17:32:57,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",1389.0
1756,"10.801748, 106.663951",2024-10-22,30.5,25.0,27.6,37.6,25.0,30.8,25.0,86.0,51.6,100,4.17,rain,0,0,32.8,21.5,298.5,1008.3,68.8,9.4,156.3,13.5,6,30.0,2024-10-22 05:42:57,2024-10-22 17:32:31,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",1390.0
1757,"10.801748, 106.663951",2024-10-23,31.0,26.0,28.0,36.0,26.0,31.2,24.6,82.7,0.1,100,4.17,rain,0,0,26.3,14.9,332.5,1008.7,58.8,9.7,89.1,7.6,4,10.0,2024-10-23 05:43:05,2024-10-23 17:32:06,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",1391.0
1758,"10.801748, 106.663951",2024-10-24,33.5,26.0,29.5,38.8,26.0,33.6,24.3,75.1,0.1,100,4.17,rain,0,0,29.2,12.8,310.4,1007.9,52.8,9.7,233.5,20.2,8,30.0,2024-10-24 05:43:13,2024-10-24 17:31:42,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",1392.0
1759,"10.801748, 106.663951",2024-10-25,33.0,26.5,29.2,37.5,26.5,33.6,24.2,75.8,9.6,100,4.17,rain,0,0,31.7,17.4,294.9,1007.0,71.6,9.7,255.9,22.1,9,10.0,2024-10-25 05:43:22,2024-10-25 17:31:19,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",1393.0
1760,"10.801748, 106.663951",2024-10-26,32.5,26.5,29.3,37.9,26.5,33.8,24.2,74.7,0.0,0,0.0,rain,0,0,35.3,20.5,276.8,1005.3,57.1,10.0,228.4,19.7,8,30.0,2024-10-26 05:43:32,2024-10-26 17:30:56,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS",1394.0
1761,"10.801748, 106.663951",2024-10-27,28.0,22.5,26.2,33.5,22.5,28.0,24.3,89.9,32.9,100,4.17,rain,0,0,35.3,20.5,266.4,1004.9,70.6,8.4,73.4,6.5,3,10.0,2024-10-27 05:43:42,2024-10-27 17:30:35,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",1395.0
1762,"10.801748, 106.663951",2024-10-28,26.5,24.0,25.2,26.5,24.0,25.2,23.7,91.4,49.6,100,4.17,rain,0,0,28.4,17.0,281.7,1005.7,83.6,8.8,140.6,12.2,8,30.0,2024-10-28 05:43:53,2024-10-28 17:30:14,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",1396.0
1763,"10.801748, 106.663951",2024-10-29,30.0,24.5,27.2,35.1,24.5,29.6,24.1,83.8,2.9,100,4.17,rain,0,0,36.4,19.3,248.5,1007.4,68.8,8.9,107.8,9.2,5,30.0,2024-10-29 05:44:05,2024-10-29 17:29:54,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",1397.0
1764,"10.801748, 106.663951",2024-10-30,32.5,25.5,29.0,39.9,25.5,33.4,25.0,80.1,1.6,100,16.67,rain,0,0,36.7,19.5,283.2,1008.6,47.2,9.8,218.9,18.9,8,30.0,2024-10-30 05:44:17,2024-10-30 17:29:35,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS",1398.0
1765,"10.801748, 106.663951",2024-10-31,31.5,26.0,28.3,38.5,26.0,32.6,24.8,81.4,0.2,100,8.33,rain,0,0,36.4,17.4,291.4,1008.1,53.7,9.9,239.9,20.5,8,30.0,2024-10-31 05:44:30,2024-10-31 17:29:17,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS",1399.0
1766,"10.801748, 106.663951",2024-11-01,33.5,26.0,29.3,40.6,26.0,33.8,24.9,78.6,2.3,100,25.0,rain,0,0,24.1,15.6,283.7,1008.2,46.2,8.9,232.2,20.0,8,60.0,2024-11-01 05:44:44,2024-11-01 17:29:00,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS",1400.0
1767,"10.801748, 106.663951",2024-11-02,32.5,25.0,28.7,38.1,25.0,31.8,23.8,76.0,4.6,100,4.17,rain,0,0,26.3,21.4,121.1,1009.6,53.7,9.9,157.1,13.5,7,30.0,2024-11-02 05:44:58,2024-11-02 17:28:44,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",1401.0
1768,"10.801748, 106.663951",2024-11-03,33.0,24.9,27.1,39.2,24.9,28.8,24.0,84.8,0.2,100,4.17,rain,0,0,21.2,17.8,330.2,1009.9,43.5,9.0,230.8,20.1,8,30.0,2024-11-03 05:45:13,2024-11-03 17:28:29,0.06,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"48894099999,48900099999,VVTS",1402.0
1769,"10.801748, 106.663951",2024-11-04,32.5,24.5,28.1,38.6,24.5,31.5,24.3,81.1,8.1,100,41.67,rain,0,0,31.3,18.3,88.1,1009.6,61.9,9.4,163.2,14.1,6,60.0,2024-11-04 05:45:29,2024-11-04 17:28:14,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999,48900099999,VVTS",1403.0
1770,"10.801748, 106.663951",2024-11-05,32.5,25.0,27.5,37.9,25.0,29.7,24.3,83.7,2.5,100,4.17,rain,0,0,20.2,13.2,17.4,1010.2,52.0,9.0,160.5,13.8,6,60.0,2024-11-05 05:45:45,2024-11-05 17:28:01,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",1404.0
1771,"10.801748, 106.663951",2024-11-06,32.0,25.0,27.5,39.8,25.0,30.4,24.3,83.9,3.2,100,33.33,rain,0,0,22.0,17.8,284.4,1010.5,42.0,8.7,219.4,19.0,8,30.0,2024-11-06 05:46:02,2024-11-06 17:27:49,0.16,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"48894099999,48900099999,VVTS",1405.0
1772,"10.801748, 106.663951",2024-11-07,32.5,24.0,28.3,38.1,24.0,31.3,23.4,75.9,38.0,100,4.17,rain,0,0,32.0,11.2,35.2,1010.3,45.7,9.8,223.3,19.4,8,30.0,2024-11-07 05:46:20,2024-11-07 17:27:38,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48894099999,48900099999,VVTS",1406.0
1773,"10.801748, 106.663951",2024-11-08,32.0,25.0,27.4,37.9,25.0,29.3,23.5,80.2,0.1,100,4.17,rain,0,0,23.8,9.5,344.1,1010.1,71.6,9.7,171.2,14.9,7,30.0,2024-11-08 05:46:38,2024-11-08 17:27:28,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",1407.0
1774,"10.801748, 106.663951",2024-11-09,33.5,25.0,27.6,39.9,25.0,29.1,22.8,76.3,4.7,100,16.67,rain,0,0,34.9,17.1,38.0,1010.0,59.5,9.6,186.4,16.1,7,60.0,2024-11-09 05:46:57,2024-11-09 17:27:19,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS",1408.0
1775,"10.801748, 106.663951",2024-11-10,32.5,25.0,28.1,39.2,25.0,31.6,24.5,81.9,0.5,100,20.83,rain,0,0,18.4,14.6,11.4,1010.3,50.7,8.4,179.1,15.5,7,30.0,2024-11-10 05:47:17,2024-11-10 17:27:11,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999,48900099999,VVTS",1409.0
1776,"10.801748, 106.663951",2024-11-11,33.5,25.0,29.0,38.5,25.0,32.9,24.4,77.6,7.6,100,4.17,rain,0,0,19.4,12.0,220.4,1009.1,44.1,8.9,215.4,18.6,7,60.0,2024-11-11 05:47:37,2024-11-11 17:27:04,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",1410.0
1777,"10.801748, 106.663951",2024-11-12,33.0,26.0,29.4,39.2,26.0,34.3,24.8,77.2,1.1,100,33.33,rain,0,0,19.4,13.9,263.8,1008.3,43.5,8.8,207.7,17.8,8,30.0,2024-11-12 05:47:58,2024-11-12 17:26:59,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS",1411.0
1778,"10.801748, 106.663951",2024-11-13,31.5,26.0,28.5,37.7,26.0,33.5,25.1,82.5,9.6,100,4.17,rain,0,0,26.3,14.9,163.4,1008.0,60.8,8.7,206.2,17.9,8,60.0,2024-11-13 05:48:19,2024-11-13 17:26:54,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",1412.0
1779,"10.801748, 106.663951",2024-11-14,33.0,26.0,29.3,39.3,26.0,33.6,24.3,75.6,0.1,100,4.17,rain,0,0,26.6,17.4,133.4,1008.7,39.8,10.0,222.4,19.0,7,10.0,2024-11-14 05:48:42,2024-11-14 17:26:50,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48894099999,48900099999,VVTS",1413.0
1780,"10.801748, 106.663951",2024-11-15,31.5,26.5,28.8,38.4,26.5,33.4,24.5,77.6,0.9,100,25.0,rain,0,0,20.9,14.8,157.8,1008.7,55.4,10.0,190.6,16.6,7,30.0,2024-11-15 05:49:04,2024-11-15 17:26:48,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS",1414.0
1781,"10.801748, 106.663951",2024-11-16,34.5,26.5,29.5,40.0,26.5,33.3,23.2,69.7,0.1,100,4.17,rain,0,0,18.0,18.4,121.2,1008.3,51.7,9.9,216.5,18.7,8,30.0,2024-11-16 05:49:28,2024-11-16 17:26:46,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48894099999,48900099999,VVTS",1415.0
1782,"10.801748, 106.663951",2024-11-17,33.5,25.5,28.9,38.1,25.5,32.2,23.4,73.2,0.1,100,4.17,rain,0,0,25.2,17.2,122.5,1008.3,64.7,9.9,193.2,16.8,8,10.0,2024-11-17 05:49:52,2024-11-17 17:26:46,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS",1416.0
1783,"10.801748, 106.663951",2024-11-18,34.0,25.0,29.2,38.2,25.0,32.0,23.2,72.0,0.0,0,0.0,rain,0,0,16.9,16.6,114.6,1008.3,46.1,9.5,229.9,19.7,8,30.0,2024-11-18 05:50:17,2024-11-18 17:26:47,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS",1417.0
1784,"10.801748, 106.663951",2024-11-19,34.0,26.0,29.6,39.1,26.0,33.7,24.1,73.6,0.8,100,20.83,rain,0,0,26.6,14.8,66.1,1009.1,56.1,9.3,218.0,18.9,8,30.0,2024-11-19 05:50:42,2024-11-19 17:26:49,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,VVTS,1418.0
1785,"10.801748, 106.663951",2024-11-20,33.0,25.0,28.5,39.1,25.0,31.9,24.1,77.9,6.4,100,29.17,rain,0,0,30.2,11.2,29.9,1008.8,54.6,9.5,226.5,19.7,8,30.0,2024-11-20 05:51:08,2024-11-20 17:26:51,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,VVTS,1419.0
1786,"10.801748, 106.663951",2024-11-21,34.0,25.0,28.9,39.2,25.0,31.6,23.9,76.7,3.7,100,33.33,rain,0,0,34.6,18.4,33.4,1007.9,57.8,8.9,202.0,17.6,8,60.0,2024-11-21 05:51:34,2024-11-21 17:26:55,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,VVTS,1420.0
1787,"10.801748, 106.663951",2024-11-22,34.0,23.5,28.5,38.8,23.5,31.2,23.7,77.7,0.3,100,8.33,rain,0,0,19.1,22.7,36.4,1008.4,46.3,9.5,243.4,21.0,9,30.0,2024-11-22 05:52:01,2024-11-22 17:27:01,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS",1421.0
1788,"10.801748, 106.663951",2024-11-23,32.0,24.0,28.3,36.7,24.0,31.1,23.3,75.2,0.6,100,8.33,rain,0,0,43.6,9.3,35.5,1009.0,55.0,9.5,219.9,19.0,8,10.0,2024-11-23 05:52:28,2024-11-23 17:27:07,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS",1422.0
1789,"10.801748, 106.663951",2024-11-24,33.5,26.0,29.6,38.2,26.0,33.2,23.8,72.6,6.0,100,4.17,rain,0,0,33.1,14.9,75.9,1009.1,47.1,9.3,216.7,18.7,7,30.0,2024-11-24 05:52:56,2024-11-24 17:27:14,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",1423.0
1790,"10.801748, 106.663951",2024-11-25,33.5,25.5,29.2,38.2,25.5,32.6,23.5,72.4,0.0,0,0.0,,0,0,28.8,18.8,54.1,1008.8,64.1,9.9,214.4,18.5,8,10.0,2024-11-25 05:53:24,2024-11-25 17:27:22,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS",1424.0
1791,"10.801748, 106.663951",2024-11-26,32.5,25.5,28.6,36.4,25.5,31.3,22.8,71.8,0.0,0,0.0,,0,0,45.4,13.9,37.7,1008.4,89.6,9.9,229.1,19.8,8,10.0,2024-11-26 05:53:53,2024-11-26 17:27:32,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS",1425.0
1792,"10.801748, 106.663951",2024-11-27,33.5,25.0,28.9,36.8,25.0,31.0,21.9,66.7,0.1,100,4.17,rain,0,0,22.0,13.0,29.1,1008.4,77.1,10.0,220.2,18.9,8,10.0,2024-11-27 05:54:22,2024-11-27 17:27:42,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS",1426.0
1793,"10.801748, 106.663951",2024-11-28,32.0,25.0,28.4,35.3,25.0,29.9,20.5,63.0,0.4,100,12.5,rain,0,0,34.6,21.0,34.5,1009.7,83.6,10.0,181.4,15.7,7,10.0,2024-11-28 05:54:52,2024-11-28 17:27:53,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS",1427.0
1794,"10.801748, 106.663951",2024-11-29,30.0,25.0,27.1,31.9,25.0,28.1,19.5,63.4,0.0,0,0.0,,0,0,26.3,16.7,33.6,1009.8,73.6,9.9,74.2,6.2,2,10.0,2024-11-29 05:55:22,2024-11-29 17:28:06,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS",1428.0
1795,"10.801748, 106.663951",2024-11-30,30.5,23.0,26.6,32.7,23.0,27.7,20.3,69.2,1.7,100,20.83,rain,0,0,29.5,12.0,20.5,1008.9,69.1,9.9,183.2,15.8,8,10.0,2024-11-30 05:55:52,2024-11-30 17:28:19,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"48894099999,48900099999,VVTS",1429.0
1796,"10.801748, 106.663951",2024-12-01,32.0,23.0,27.6,35.7,23.0,29.6,22.2,73.3,0.3,100,12.5,rain,0,0,16.2,13.0,277.1,1007.8,86.1,9.1,131.2,11.2,7,10.0,2024-12-01 05:56:22,2024-12-01 17:28:34,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS",1430.0
1797,"10.801748, 106.663951",2024-12-02,32.5,26.0,28.5,38.1,26.0,32.8,24.5,79.6,2.2,100,37.5,rain,0,0,18.0,11.2,204.0,1007.0,74.2,8.3,122.9,10.6,6,10.0,2024-12-02 05:56:53,2024-12-02 17:28:49,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999,48900099999,VVTS",1431.0
1798,"10.801748, 106.663951",2024-12-03,28.1,25.0,26.7,32.8,25.0,28.7,25.0,90.4,0.7,100,4.17,rain,0,0,28.1,11.1,252.6,1008.0,76.5,5.6,77.4,6.7,4,10.0,2024-12-03 05:57:24,2024-12-03 17:29:06,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS",1432.0
1799,"10.801748, 106.663951",2024-12-04,30.0,24.1,26.4,34.1,24.1,27.5,23.8,86.3,0.1,100,4.17,rain,0,0,20.2,12.8,332.4,1008.0,81.3,8.4,137.2,11.8,5,10.0,2024-12-04 05:57:56,2024-12-04 17:29:23,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS,remote",1433.0
1800,"10.801748, 106.663951",2024-12-05,31.0,24.0,27.6,35.5,24.0,30.3,23.7,80.4,0.1,100,4.17,rain,0,0,24.1,10.3,65.6,1007.6,59.1,7.9,155.7,13.5,6,30.0,2024-12-05 05:58:27,2024-12-05 17:29:41,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48894099999,48900099999,VVTS",1434.0
1801,"10.801748, 106.663951",2024-12-06,33.0,25.0,28.8,38.1,25.0,32.3,24.3,78.2,2.0,100,33.33,rain,0,0,36.7,13.8,85.6,1007.7,53.1,7.8,193.1,16.7,7,30.0,2024-12-06 05:58:59,2024-12-06 17:30:00,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS",1435.0
1802,"10.801748, 106.663951",2024-12-07,31.0,25.5,27.8,36.5,25.5,31.4,24.8,84.3,2.0,100,4.17,rain,0,0,39.6,13.6,49.6,1008.8,57.7,8.5,178.3,15.6,7,30.0,2024-12-07 05:59:30,2024-12-07 17:30:20,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48894099999,48900099999,VVTS",1436.0
1803,"10.801748, 106.663951",2024-12-08,32.0,24.0,28.1,35.8,24.0,30.0,21.8,69.7,0.1,100,4.17,rain,0,0,23.0,20.5,41.7,1009.0,76.1,9.6,194.5,16.7,7,10.0,2024-12-08 06:00:02,2024-12-08 17:30:41,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS",1437.0
1804,"10.801748, 106.663951",2024-12-09,32.0,25.0,28.4,36.9,25.0,30.5,21.7,67.6,0.0,0,0.0,,0,0,22.0,18.4,28.1,1008.0,66.1,10.6,166.4,14.5,7,10.0,2024-12-09 06:00:34,2024-12-09 17:31:03,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS,remote",1438.0
1805,"10.801748, 106.663951",2024-12-10,32.0,24.0,27.9,36.8,24.0,30.0,21.9,70.6,0.0,0,0.0,,0,0,27.4,21.4,15.3,1006.7,86.3,10.0,102.7,8.9,4,10.0,2024-12-10 06:01:06,2024-12-10 17:31:25,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS",1439.0
1806,"10.801748, 106.663951",2024-12-11,30.5,25.0,26.9,34.9,25.0,27.9,23.0,79.7,2.0,100,4.17,rain,0,0,43.9,13.0,18.0,1006.4,82.7,8.6,70.1,5.9,3,10.0,2024-12-11 06:01:38,2024-12-11 17:31:49,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",1440.0
1807,"10.801748, 106.663951",2024-12-12,30.0,25.0,27.3,36.2,25.0,29.9,24.5,85.4,4.0,100,4.17,rain,0,0,41.8,17.9,87.9,1006.8,46.0,8.5,137.6,11.9,6,10.0,2024-12-12 06:02:10,2024-12-12 17:32:13,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS",1441.0
1808,"10.801748, 106.663951",2024-12-13,29.0,24.0,26.7,33.6,24.0,28.3,24.2,86.8,27.0,100,8.33,rain,0,0,43.9,13.7,78.5,1008.0,67.5,8.0,91.5,8.0,4,10.0,2024-12-13 06:02:42,2024-12-13 17:32:37,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS",1442.0
1809,"10.801748, 106.663951",2024-12-14,28.0,25.0,26.3,32.7,25.0,27.9,24.3,88.8,7.3,100,8.33,rain,0,0,46.4,17.4,69.8,1009.8,65.4,7.9,85.2,7.3,4,10.0,2024-12-14 06:03:14,2024-12-14 17:33:03,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS",1443.0
1810,"10.801748, 106.663951",2024-12-15,28.0,25.0,25.6,31.5,25.0,26.1,23.9,90.4,0.6,100,8.33,rain,0,0,37.8,12.0,42.7,1011.1,74.1,8.4,46.9,4.0,2,10.0,2024-12-15 06:03:46,2024-12-15 17:33:29,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS",1444.0
1811,"10.801748, 106.663951",2024-12-16,30.5,23.0,26.5,32.9,23.0,27.7,21.8,76.6,4.9,100,37.5,rain,0,0,31.0,11.3,5.2,1011.4,88.3,9.9,114.2,9.8,5,10.0,2024-12-16 06:04:17,2024-12-16 17:33:56,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999,48900099999,VVTS",1445.0
1812,"10.801748, 106.663951",2024-12-17,32.0,23.0,27.1,35.8,23.0,28.8,21.4,72.0,0.0,0,0.0,,0,0,20.2,13.9,71.8,1010.6,61.0,9.8,218.3,18.8,8,10.0,2024-12-17 06:04:48,2024-12-17 17:34:23,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS",1446.0
